gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
620996277																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2526							Male	adult								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1																			2003-05-21				2003	5	21											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Hudson Township													40.6058300000	-88.9872200000						40.6058300° N	88.9872200° W																																															Cyanocitta cristata							Cyanocitta cristata	Animalia	Chordata	Aves	Passeriformes	Corvidae		Cyanocitta				cristata										
620996276																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2525							Male	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								I.S.U. campus											2002-10-18				2002	10	18											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Junco hyemalis							Junco hyemalis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Junco				hyemalis										
620996275																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2524							Male	adult								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1																																				McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		3 mi. SSE of Bloomington													40.4440000000	-88.9717300000						40.4440000° N	88.9717300° W																																															Zonotrichia albicollis							Zonotrichia albicollis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia				albicollis										
620996274																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2523							Female	immature								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1																																				McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		6.5 mi. SE of Bloomington													40.4175300000	-88.9060300000						40.4175300° N	88.9060300° W																																															Carpodacus mexicanus							Carpodacus mexicanus	Animalia	Chordata	Aves	Passeriformes	Fringillidae		Carpodacus				mexicanus										
620996273																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2522							Male	immature								Skin - 1; Frozen Tissue - 1								I.S.U. campus											2003-08-30				2003	8	30											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Mniotilta varia							Mniotilta varia	Animalia	Chordata	Aves	Passeriformes	Parulidae		Mniotilta				varia										
620996272																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2521							Male	adult								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1																			2003-10-08				2003	10	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		1 mi. S of Randolph													40.3616200000	-88.9802800000						40.3616200° N	88.9802800° W																																															Regulus satrapa							Regulus satrapa	Animalia	Chordata	Aves	Passeriformes	Regulidae		Regulus				satrapa										
620996271																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2520							Male	immature								Skin - 1; Frozen Tissue - 1; Stomach Contents - 1								I.S.U. campus											2004-09-17				2004	9	17											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Oreothlypis peregrina							Vermivora peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Vermivora				peregrina										
620996270																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2519							Male	adult								Skin - 1; Frozen Tissue - 1																			2001-05-23				2001	5	23											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Oporornis philadelphia							Oporornis philadelphia	Animalia	Chordata	Aves	Passeriformes	Parulidae		Oporornis				philadelphia										
620996269																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2518							Male	adult								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1								I.S.U. campus											2000-05-12				2000	5	12											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Oreothlypis peregrina							Vermivora peregrina	Animalia	Chordata	Aves	Passeriformes	Parulidae		Vermivora				peregrina										
620996268																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2517							Male	immature								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1								I.S.U. campus											2001-08-08				2001	8	8											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Passer domesticus							Passer domesticus	Animalia	Chordata	Aves	Passeriformes	Passeridae		Passer				domesticus										
620996267																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2516							Male	adult								Skin - 1; Frozen Tissue - 1; Stomach Contents - 1																			2001-09-14				2001	9	14											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Carpodacus mexicanus							Carpodacus mexicanus	Animalia	Chordata	Aves	Passeriformes	Fringillidae		Carpodacus				mexicanus										
620996266																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2515							Female	adult								Frozen Tissue - 1; Stomach Contents - 1; Skin - 1																			2001-05-16				2001	5	16											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Lake Evergreen													40.6395000000	-89.0366600000						40.6395000° N	89.0366600° W																																															Baeolophus bicolor							Baeolophus bicolor	Animalia	Chordata	Aves	Passeriformes	Paridae		Baeolophus				bicolor										
620996265																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2514							Female	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1								I.S.U. campus											2001-05-25				2001	5	25											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Vireo olivaceus							Vireo olivaceus	Animalia	Chordata	Aves	Passeriformes	Vireonidae		Vireo				olivaceus										
620996264																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2513							Female	adult								Stomach Contents - 1; Frozen Tissue - 1; Skin - 1								B. Franks Rd.											2001-05-10				2001	5	10											Wake, North Carolina, United States of America	North America				United States of America		North Carolina	Wake		Wake County													35.7833300000	-78.6333300000						35.7833300° N	78.6333300° W																																															Toxostoma rufum							Toxostoma rufum	Animalia	Chordata	Aves	Passeriformes	Mimidae		Toxostoma				rufum										
620996263																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2512							Unknown	No Data								Frozen Tissue - 1; Stomach Contents - 1; Skin - 1																			2001-10-14				2001	10	14											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Bloomington													40.4841700000	-88.9936100000						40.4841700° N	88.9936100° W																																															Sitta canadensis							Sitta canadensis	Animalia	Chordata	Aves	Passeriformes	Sittidae		Sitta				canadensis										
620996262																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2511							Male	immature								Stomach Contents - 1; Skin - 1; Frozen Tissue - 1																			2001-10-24				2001	10	24											McLean, Illinois, United States of America	North America				United States of America		Illinois	McLean		Normal													40.5141700000	-88.9905600000						40.5141700° N	88.9905600° W																																															Zonotrichia albicollis							Zonotrichia albicollis	Animalia	Chordata	Aves	Passeriformes	Emberizidae		Zonotrichia				albicollis										
620996261																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2510							Male	adult								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1																			2001-06-06				2001	6	6											North Carolina, United States of America	North America				United States of America		North Carolina			North Carolina													36.1316700000	-79.4127800000						36.1316700° N	79.4127800° W																																															Picoides pubescens							Picoides pubescens	Animalia	Chordata	Aves	Piciformes	Picidae		Picoides				pubescens										
620996260																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2509							Male	adult								Frozen Tissue - 1; Skin - 1; Stomach Contents - 1																																				Chatham, North Carolina, United States of America	North America				United States of America		North Carolina	Chatham		Chatham County													35.7000000000	-79.2666700000						35.7000000° N	79.2666700° W																																															Melanerpes carolinus							Melanerpes carolinus	Animalia	Chordata	Aves	Piciformes	Picidae		Melanerpes				carolinus										
620996259																																							2010-06-24 00:00:00.0																				ISU	Birds			PreservedSpecimen					2508							Male	adult								Skin - 1; Stomach Contents - 1; Frozen Tissue - 1																			2001-07-01				2001	7	1											North Carolina, United States of America	North America				United States of America		North Carolina			North Carolina													36.1316700000	-79.4127800000						36.1316700° N	79.4127800° W																																															Baeolophus bicolor							Baeolophus bicolor	Animalia	Chordata	Aves	Passeriformes	Paridae		Baeolophus				bicolor										
