gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
620994115																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2251							MALE	Adult							PRESENT	Skel - 1; Frozen Tissue - 1							Vance Township B-214											1991-09-04T00:00:00				1991	9	4											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.003Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.003Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994114																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2250							MALE	Adult							PRESENT	Skin - 1; Frozen Tissue - 1							Money Creek Township B-329											1994-05-10T00:00:00				1994	5	10											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		5 mi. WNW of Lexington									40.66909	-88.87156																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.003Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.003Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994113																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2249							MALE	Immature							PRESENT	Frozen Tissue - 1; Skin - 1							B-204																												Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.004Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.004Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994112																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2248							MALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1							B-270											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.004Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.004Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994111																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2247							MALE	Immature							PRESENT	Stomach Contents - 1; Frozen Tissue - 1; Skel - 1							B-337											1994-10-01T00:00:00				1994	10	1											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.004Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.004Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994110																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2246							MALE	Adult							PRESENT	Skin - 1; Frozen Tissue - 1; Stomach Contents - 1							Money Creek Township B-350											1991-05-10T00:00:00				1991	5	10											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		5 mi. WNW of Lexington									40.66909	-88.87156																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.003Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.003Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994109																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2245							MALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1							B-282											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		incertae sedis								incertae sedis													KINGDOM							fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.003Z								GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE;AMBIGUOUS_INSTITUTION		true	false	0		0												EML	2023-01-25T12:53:49.003Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion				
620994108																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2244							MALE	Adult							PRESENT	Skin - 1; Frozen Tissue - 1							B-275											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.003Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.003Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994107																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2243							MALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1							B-277											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus ustulatus (Nuttall, 1840)							Catharus ustulatus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			ustulatus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.003Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490821	2490821	1	44	212	729	5290	2490799		2490821	Catharus ustulatus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus		EML	2023-01-25T12:53:49.003Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994106																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2242							FEMALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1; Skin - 1							Mark Twain NWR B-380											1996-05-13T00:00:00				1996	5	13											Mercer, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Mercer		12 mi SW of Aledo									41.07665	-90.91259																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.004Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49.004Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.67_1	Mercer			LC	
620994105																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2241							FEMALE	Adult							PRESENT	Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							Hudson Township B-396											1996-05-09T00:00:00				1996	5	9											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		1.75 NW of Hudson									40.60583	-88.98722																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.004Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49.004Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994104																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2240							FEMALE	Adult							PRESENT	Skin - 1; Frozen Tissue - 1							B-309																												Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.004Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49.004Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994103																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2239							FEMALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1							B-247											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.001Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49.001Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994102																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2238							FEMALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1							B243											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.001Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49.001Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994101																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2237							FEMALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1; Skin - 1							ISU campus B-255											1993-05-03T00:00:00				1993	5	3											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		Normal									40.51417	-88.99056																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.001Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49.001Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994100																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2236							MALE	Adult							PRESENT	Frozen Tissue - 1; Skin - 1							B-280											1993-09-15T00:00:00				1993	9	15																				5 mi. WNW of Lexington, Money Creek Township																																																												Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49Z								AMBIGUOUS_INSTITUTION		false	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49Z	2023-01-08T01:50:22.457Z											LC	
620994099																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2235							MALE	Adult							PRESENT	Skel - 1; Frozen Tissue - 1							B-304											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994098																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2234							MALE	Adult							PRESENT	Skin - 1; Frozen Tissue - 1							B-234											1993-09-15T00:00:00				1993	9	15											Vermilion, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Vermilion		4 mi. SW of Fithian, Vance Township, WICD-TV									40.07288	-87.92666																																																		Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.93_1	Vermilion			LC	
620994097																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2233							MALE	Adult							PRESENT	Stomach Contents - 1; Skin - 1; Frozen Tissue - 1							B-349											1991-05-20T00:00:00				1991	5	20																				5 mi. WNW of Lexington, Money Creek Township																																																												Catharus minimus (Lafresnaye, 1848)							Catharus minimus	Animalia	Chordata	Aves	Passeriformes	Turdidae		Catharus	Catharus			minimus			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49Z								AMBIGUOUS_INSTITUTION		false	false	2490826	2490826	1	44	212	729	5290	2490799		2490826	Catharus minimus	Catharus minimus (Lafresnaye, 1848)	Catharus minimus		EML	2023-01-25T12:53:49Z	2023-01-08T01:50:22.457Z											LC	
620994096																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2232							MALE	Adult							PRESENT	Frozen Tissue - 1; Stomach Contents - 1; Skin - 1							B-9											1989-05-20T00:00:00				1989	5	20											Illinois, United States of America	NORTH_AMERICA				US	Illinois			McLean County																																																												Troglodytes aedon Vieillot, 1809							Troglodytes aedon	Animalia	Chordata	Aves	Passeriformes	Troglodytidae		Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49Z								AMBIGUOUS_INSTITUTION		false	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2023-01-25T12:53:49Z	2023-01-08T01:50:22.457Z	false										LC	
620994095																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2231							FEMALE	Immature							PRESENT	Skin - 1; Frozen Tissue - 1; Frozen Tissue - 1							B-197											1991-10-01T00:00:00				1991	10	1											Illinois, United States of America	NORTH_AMERICA				US	Illinois			McLean County																																																												Troglodytes troglodytes (Linnaeus, 1758)							Troglodytes troglodytes	Animalia	Chordata	Aves	Passeriformes	Troglodytidae		Troglodytes	Troglodytes			troglodytes			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.001Z								AMBIGUOUS_INSTITUTION		false	false	5231438	5231438	1	44	212	729	9355	2493899		5231438	Troglodytes troglodytes	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes		EML	2023-01-25T12:53:49.001Z	2023-01-08T01:50:22.457Z	false										LC	
620994094																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2230							MALE	Adult							PRESENT	Skin - 1; Frozen Tissue - 1; Stomach Contents - 1							B-352											1992-05-19T00:00:00				1992	5	19											Woodford, Illinois, United States of America	NORTH_AMERICA				US	Illinois	Woodford		3.25 mi. NNW of Congerville, Kansas Township									40.66045	-89.22792																																																		Troglodytes aedon Vieillot, 1809							Troglodytes aedon	Animalia	Chordata	Aves	Passeriformes	Troglodytidae		Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.001Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2023-01-25T12:53:49.001Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.103_1	Woodford			LC	
620994093																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2229							FEMALE	Adult							PRESENT	Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							B-106											1990-07-19T00:00:00				1990	7	19											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		5 mi. WNW of Lexington									40.66909	-88.87156																																																		Troglodytes aedon Vieillot, 1809							Troglodytes aedon	Animalia	Chordata	Aves	Passeriformes	Troglodytidae		Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2023-01-25T12:53:49Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994092																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2228							FEMALE	Adult							PRESENT	Stomach Contents - 1; Frozen Tissue - 1; Skel - 1							B-105											1990-05-22T00:00:00				1990	5	22											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		5 mi. WNW of Lexington									40.66909	-88.87156																																																		Troglodytes aedon Vieillot, 1809							Troglodytes aedon	Animalia	Chordata	Aves	Passeriformes	Troglodytidae		Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.002Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2023-01-25T12:53:49.002Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
620994091																																				CC0_1_0																							ISU	Birds			PRESERVED_SPECIMEN					2227							FEMALE	Adult							PRESENT	Skin - 1; Stomach Contents - 1; Frozen Tissue - 1							B-98											1990-05-22T00:00:00				1990	5	22											McLean, Illinois, United States of America	NORTH_AMERICA				US	Illinois	McLean		5 mi. WNW of Lexington									40.66909	-88.87156																																																		Troglodytes aedon Vieillot, 1809							Troglodytes aedon	Animalia	Chordata	Aves	Passeriformes	Troglodytidae		Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			fcba1f2e-c8b8-491f-8b5f-62fae3157cc7	US	2023-01-25T12:53:49.002Z								GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2023-01-25T12:53:49.002Z	2023-01-08T01:50:22.457Z	false		USA	United States	USA.14_1	Illinois	USA.14.65_1	McLean			LC	
